id,usuario_id,produto_id,compra_id,pontuacao,comentario,data
4340,104,4,2064,4,Recomendo,2024-11-08
4341,104,16,2065,2,Poderia ser melhor,2025-04-02
4342,104,26,2065,1,Péssima experiência,2025-03-25
4343,104,5,2066,1,Chegou estragado,2024-09-24
4344,104,31,2066,3,Atendeu às expectativas,2024-09-22
4345,104,29,2066,3,Produto razoável,2024-09-13
4346,104,5,2067,3,Atendeu às expectativas,2024-12-09
4347,104,3,2067,4,Bom produto,2024-12-16
4348,104,5,2069,5,Muito fresco,2024-09-05
4349,104,16,2069,1,Péssima experiência,2024-09-05
4350,104,17,2069,1,Péssima experiência,2024-09-04
4351,104,21,2070,2,Poderia ser melhor,2025-01-09
4352,104,31,2071,5,Excelente produto,2025-02-20
4353,104,27,2072,3,Qualidade média,2024-07-29
4354,104,18,2072,2,Poderia ser melhor,2024-07-23
4355,104,8,2072,5,Excelente produto,2024-07-29
4356,104,15,2074,2,Poderia ser melhor,2024-12-31
4357,104,20,2074,4,Fresco e saboroso,2024-12-23
4358,104,2,2075,2,Abaixo do esperado,2025-05-04
4359,104,13,2075,4,Boa relação custo-benefício,2025-04-26
4360,104,15,2075,5,Voltarei a comprar,2025-04-24
4361,104,21,2075,1,Não recomendo,2025-04-24
4362,104,29,2076,1,Não recomendo,2024-12-27
4363,104,26,2077,3,Produto razoável,2024-08-07
4364,104,25,2077,4,Boa relação custo-benefício,2024-08-07
4365,104,31,2078,1,Produto de baixa qualidade,2024-09-27
4366,104,1,2078,5,Excelente produto,2024-09-25
4367,104,13,2078,3,Qualidade média,2024-09-28
4368,104,13,2079,2,Poderia ser melhor,2024-10-24
4369,104,23,2080,4,Fresco e saboroso,2024-11-27
4370,104,17,2080,2,Preço alto para a qualidade,2024-11-27
4371,105,1,2081,4,Recomendo,2024-07-26
4372,105,33,2082,3,Aceitável,2024-09-25
4373,105,15,2082,5,Superou expectativas,2024-09-21
4374,105,24,2082,4,Boa relação custo-benefício,2024-09-23
4375,105,26,2083,1,Chegou estragado,2024-07-14
4376,105,30,2083,3,Qualidade média,2024-07-16
4377,105,17,2083,2,Não muito fresco,2024-07-25
4378,105,8,2084,4,Boa relação custo-benefício,2025-05-20
4379,105,32,2084,5,Superou expectativas,2025-05-20
4380,105,16,2084,4,Recomendo,2025-05-16
4381,105,23,2085,3,Aceitável,2024-07-05
4382,105,21,2086,5,Superou expectativas,2024-12-09
4383,105,5,2087,5,Voltarei a comprar,2024-12-01
4384,105,10,2087,2,Poderia ser melhor,2024-12-02
4385,105,15,2088,3,Atendeu às expectativas,2024-10-28
4386,105,1,2089,1,Não recomendo,2025-02-11
4387,105,30,2089,3,Produto razoável,2025-02-13
4388,105,5,2089,5,Superou expectativas,2025-02-16
4389,105,22,2089,5,Excelente produto,2025-02-08
4390,105,12,2090,4,Boa relação custo-benefício,2024-07-20
4391,105,11,2090,1,Péssima experiência,2024-07-15
4392,105,34,2091,1,Péssima experiência,2024-07-07
4393,105,27,2091,4,Fresco e saboroso,2024-07-11
4394,105,9,2091,4,Bom produto,2024-07-18
4395,105,8,2091,1,Não recomendo,2024-07-14
4396,105,4,2092,1,Chegou estragado,2025-05-11
4397,105,24,2092,2,Abaixo do esperado,2025-05-10
4398,105,18,2092,2,Poderia ser melhor,2025-04-29
4399,105,1,2092,4,Fresco e saboroso,2025-05-07
4400,105,22,2093,2,Poderia ser melhor,2025-05-24
4401,105,29,2093,1,Chegou estragado,2025-05-20
4402,105,24,2094,1,Chegou estragado,2024-12-20
4403,105,13,2095,5,Superou expectativas,2024-10-15
4404,105,7,2097,5,Superou expectativas,2025-01-11
4405,105,31,2097,2,Não muito fresco,2025-01-13
4406,105,15,2097,2,Poderia ser melhor,2025-01-05
4407,105,24,2098,4,Recomendo,2025-05-08
4408,105,32,2098,5,Excelente produto,2025-05-04
4409,105,26,2100,5,Superou expectativas,2025-02-28
4410,105,35,2100,3,Aceitável,2025-02-27
4411,106,13,2101,5,Muito fresco,2024-09-25
4412,106,16,2102,2,Não muito fresco,2025-05-12
4413,106,4,2102,4,Boa relação custo-benefício,2025-05-16
4414,106,19,2102,2,Não muito fresco,2025-05-10
4415,106,1,2102,4,Fresco e saboroso,2025-05-16
4416,106,3,2103,2,Preço alto para a qualidade,2024-06-29
4417,106,7,2104,3,Qualidade média,2025-04-28
4418,106,14,2104,2,Não muito fresco,2025-04-25
4419,106,1,2104,2,Poderia ser melhor,2025-04-30
4420,106,20,2105,4,Boa relação custo-benefício,2024-12-04
4421,106,25,2105,5,Excelente produto,2024-12-06
4422,106,23,2106,4,Fresco e saboroso,2024-12-28
4423,106,12,2106,5,Muito fresco,2025-01-02
4424,106,15,2106,4,Boa relação custo-benefício,2025-01-03
4425,106,31,2106,3,Atendeu às expectativas,2025-01-01
4426,106,33,2107,5,Superou expectativas,2025-03-09
4427,106,29,2107,4,Bom produto,2025-03-11
4428,106,30,2107,4,Recomendo,2025-03-13
4429,106,19,2108,3,Aceitável,2024-09-22
4430,106,9,2108,4,Bom produto,2024-09-27
4431,106,35,2108,4,Fresco e saboroso,2024-09-20
4432,106,4,2108,2,Preço alto para a qualidade,2024-09-28
4433,106,6,2108,2,Abaixo do esperado,2024-10-02
4434,106,18,2109,4,Bom produto,2025-02-26
4435,106,17,2109,3,Atendeu às expectativas,2025-02-22
4436,106,34,2109,2,Abaixo do esperado,2025-02-22
4437,106,18,2110,4,Recomendo,2025-03-11
4438,106,11,2110,5,Superou expectativas,2025-03-02
4439,106,15,2110,4,Recomendo,2025-02-27
4440,106,22,2111,4,Recomendo,2024-10-29
4441,106,19,2111,3,Qualidade média,2024-11-02
4442,106,13,2112,4,Fresco e saboroso,2024-09-11
4443,106,21,2112,5,Muito fresco,2024-09-16
4444,106,11,2112,1,Produto de baixa qualidade,2024-09-20
4445,106,12,2113,3,Aceitável,2025-04-27
4446,106,20,2113,4,Boa relação custo-benefício,2025-04-27
4447,106,32,2114,5,Excelente produto,2024-09-22
4448,106,2,2114,1,Não recomendo,2024-09-25
4449,106,7,2114,5,Excelente produto,2024-10-01
4450,106,16,2114,2,Não muito fresco,2024-09-30
4451,106,29,2115,3,Qualidade média,2024-07-11
4452,106,27,2116,3,Produto razoável,2025-02-02
4453,106,10,2117,3,Produto razoável,2024-07-01
4454,106,2,2118,1,Produto de baixa qualidade,2025-01-08
4455,106,14,2119,1,Chegou estragado,2025-03-08
4456,106,13,2119,5,Excelente produto,2025-03-13
4457,106,18,2119,2,Poderia ser melhor,2025-03-06
4458,106,3,2120,1,Péssima experiência,2025-03-17
4459,107,4,2121,3,Atendeu às expectativas,2025-04-13
4460,107,5,2122,3,Qualidade média,2024-09-18
4461,107,19,2123,1,Péssima experiência,2024-10-11
4462,107,30,2123,5,Excelente produto,2024-10-15
4463,107,9,2123,1,Não recomendo,2024-10-17
4464,107,30,2124,4,Bom produto,2024-12-14
4465,107,20,2124,1,Chegou estragado,2024-12-11
4466,107,30,2125,1,Não recomendo,2024-08-12
4467,107,2,2126,1,Não recomendo,2025-03-09
4468,107,17,2126,3,Qualidade média,2025-03-18
4469,107,16,2126,1,Não recomendo,2025-03-15
4470,107,35,2127,3,Aceitável,2025-02-01
4471,107,34,2127,2,Abaixo do esperado,2025-01-27
4472,107,30,2127,4,Fresco e saboroso,2025-02-05
4473,107,30,2128,1,Chegou estragado,2024-07-29
4474,107,5,2128,2,Abaixo do esperado,2024-08-02
4475,107,29,2128,1,Não recomendo,2024-07-23
4476,107,23,2128,2,Não muito fresco,2024-07-28
4477,107,12,2128,4,Boa relação custo-benefício,2024-08-01
4478,107,29,2129,3,Qualidade média,2025-01-04
4479,107,28,2130,4,Fresco e saboroso,2024-11-19
4480,107,2,2131,4,Bom produto,2024-08-11
4481,107,35,2132,5,Muito fresco,2025-04-02
4482,107,24,2132,4,Boa relação custo-benefício,2025-03-27
4483,107,28,2132,5,Superou expectativas,2025-03-30
4484,107,25,2133,3,Aceitável,2024-12-13
4485,107,22,2134,5,Muito fresco,2024-11-27
4486,107,15,2135,4,Recomendo,2025-01-13
4487,107,29,2135,3,Aceitável,2025-01-14
4488,107,11,2136,1,Péssima experiência,2024-06-23
4489,107,20,2136,1,Chegou estragado,2024-06-10
4490,107,12,2137,5,Superou expectativas,2024-08-05
4491,107,16,2137,5,Voltarei a comprar,2024-08-04
4492,107,16,2138,4,Boa relação custo-benefício,2024-06-09
4493,107,18,2139,1,Péssima experiência,2025-04-03
4494,107,35,2139,1,Péssima experiência,2025-04-01
4495,107,17,2139,5,Excelente produto,2025-04-02
4496,107,24,2139,2,Poderia ser melhor,2025-04-12
4497,107,3,2139,2,Poderia ser melhor,2025-04-07
4498,107,9,2140,5,Muito fresco,2025-03-08
4499,107,29,2140,2,Poderia ser melhor,2025-03-21
4500,108,35,2141,1,Produto de baixa qualidade,2025-04-07
4501,108,23,2141,5,Muito fresco,2025-04-03
4502,108,11,2141,1,Não recomendo,2025-04-15
4503,108,25,2142,3,Atendeu às expectativas,2024-07-19
4504,108,13,2143,5,Superou expectativas,2025-01-19
4505,108,28,2144,3,Aceitável,2025-01-16
4506,108,34,2145,5,Superou expectativas,2024-06-24
4507,108,5,2145,1,Produto de baixa qualidade,2024-06-25
4508,108,11,2145,1,Chegou estragado,2024-06-21
4509,108,12,2146,3,Atendeu às expectativas,2024-10-08
4510,108,17,2146,4,Boa relação custo-benefício,2024-09-30
4511,108,32,2147,2,Poderia ser melhor,2025-01-02
4512,108,6,2147,5,Superou expectativas,2024-12-31
4513,108,3,2147,3,Aceitável,2024-12-26
4514,108,24,2148,4,Bom produto,2025-04-24
4515,108,18,2148,2,Preço alto para a qualidade,2025-04-22
4516,108,22,2148,4,Bom produto,2025-04-24
4517,108,32,2148,5,Muito fresco,2025-04-26
4518,108,13,2149,1,Chegou estragado,2024-12-08
4519,108,24,2149,1,Péssima experiência,2024-12-15
4520,108,14,2149,5,Excelente produto,2024-12-10
4521,108,30,2149,2,Preço alto para a qualidade,2024-12-09
4522,108,35,2150,4,Fresco e saboroso,2024-12-07
4523,108,2,2151,3,Qualidade média,2025-01-25
4524,108,19,2151,1,Péssima experiência,2025-01-18
4525,108,1,2151,4,Bom produto,2025-01-25
4526,108,12,2152,5,Excelente produto,2025-05-06
4527,108,31,2152,1,Chegou estragado,2025-05-05
4528,108,5,2152,4,Recomendo,2025-05-13
4529,108,8,2152,4,Fresco e saboroso,2025-05-15
4530,108,34,2153,4,Recomendo,2024-11-11
4531,108,35,2153,1,Chegou estragado,2024-11-10
4532,108,5,2153,2,Não muito fresco,2024-11-01
4533,108,32,2154,2,Abaixo do esperado,2024-09-13
4534,108,8,2154,3,Produto razoável,2024-09-15
4535,108,15,2155,4,Bom produto,2024-12-02
4536,108,3,2155,3,Aceitável,2024-11-24
4537,108,24,2155,1,Péssima experiência,2024-11-28
4538,108,33,2156,1,Não recomendo,2025-02-13
4539,108,18,2156,4,Bom produto,2025-02-12
4540,108,12,2157,5,Muito fresco,2024-09-16
4541,108,30,2157,3,Atendeu às expectativas,2024-09-18
4542,108,32,2158,3,Atendeu às expectativas,2024-07-17
4543,108,18,2158,2,Preço alto para a qualidade,2024-07-09
4544,108,16,2159,1,Péssima experiência,2024-09-08
4545,108,4,2159,3,Atendeu às expectativas,2024-09-06
4546,108,34,2159,2,Abaixo do esperado,2024-09-12
4547,108,8,2160,2,Abaixo do esperado,2024-07-19
4548,108,34,2160,5,Superou expectativas,2024-07-14
4549,109,14,2161,1,Péssima experiência,2025-04-15
4550,109,15,2161,3,Produto razoável,2025-04-04
4551,109,7,2161,5,Superou expectativas,2025-04-05
4552,109,35,2162,3,Produto razoável,2024-07-02
4553,109,8,2162,4,Bom produto,2024-06-20
4554,109,33,2162,1,Não recomendo,2024-06-20
4555,109,11,2162,3,Atendeu às expectativas,2024-06-23
4556,109,6,2162,1,Produto de baixa qualidade,2024-06-27
4557,109,9,2163,5,Voltarei a comprar,2024-06-28
4558,109,21,2164,3,Aceitável,2024-12-19
4559,109,21,2165,3,Qualidade média,2025-05-29
4560,109,27,2165,4,Recomendo,2025-06-01
4561,109,18,2166,3,Atendeu às expectativas,2024-06-09
4562,109,13,2166,1,Péssima experiência,2024-05-31
4563,109,6,2167,3,Qualidade média,2025-01-22
4564,109,34,2167,3,Aceitável,2025-01-28
4565,109,31,2167,2,Não muito fresco,2025-02-01
4566,109,10,2168,1,Péssima experiência,2025-05-10
4567,109,12,2169,2,Preço alto para a qualidade,2025-01-03
4568,109,33,2169,4,Bom produto,2025-01-10
4569,109,20,2169,5,Superou expectativas,2025-01-10
4570,109,28,2170,5,Voltarei a comprar,2024-07-18
4571,109,34,2170,5,Superou expectativas,2024-07-23
4572,109,13,2170,1,Péssima experiência,2024-07-12
4573,109,14,2170,4,Bom produto,2024-07-19
4574,109,6,2171,3,Atendeu às expectativas,2025-04-18
4575,109,18,2171,4,Bom produto,2025-04-18
4576,109,30,2171,2,Abaixo do esperado,2025-04-24
4577,109,3,2172,5,Muito fresco,2024-12-11
4578,109,5,2173,2,Não muito fresco,2024-09-21
4579,109,35,2173,1,Não recomendo,2024-09-17
4580,109,9,2173,2,Poderia ser melhor,2024-09-22
4581,109,3,2174,3,Aceitável,2024-09-17
4582,109,10,2175,5,Muito fresco,2025-04-13
4583,109,14,2175,5,Superou expectativas,2025-04-16
4584,109,11,2175,5,Excelente produto,2025-04-11
4585,109,7,2176,1,Chegou estragado,2024-09-13
4586,109,31,2176,5,Superou expectativas,2024-09-12
4587,109,16,2177,4,Recomendo,2024-12-21
4588,109,28,2177,3,Atendeu às expectativas,2024-12-27
4589,109,3,2178,2,Preço alto para a qualidade,2024-12-02
4590,109,32,2178,3,Aceitável,2024-11-26
4591,109,31,2179,5,Voltarei a comprar,2025-01-30
4592,109,13,2179,5,Muito fresco,2025-01-27
4593,109,13,2180,3,Produto razoável,2024-11-03
4594,110,32,2181,4,Fresco e saboroso,2025-03-29
4595,110,33,2181,1,Não recomendo,2025-03-25
4596,110,2,2181,2,Preço alto para a qualidade,2025-03-26
4597,110,13,2182,2,Não muito fresco,2025-06-05
4598,110,18,2182,2,Não muito fresco,2025-06-05
4599,110,35,2182,2,Abaixo do esperado,2025-05-31
4600,110,7,2183,3,Produto razoável,2025-03-24
4601,110,10,2183,2,Não muito fresco,2025-03-30
4602,110,23,2184,1,Chegou estragado,2025-02-01
4603,110,35,2185,5,Muito fresco,2024-08-19
4604,110,28,2185,4,Bom produto,2024-08-06
4605,110,31,2185,5,Superou expectativas,2024-08-16
4606,110,6,2185,5,Superou expectativas,2024-08-13
4607,110,32,2186,2,Abaixo do esperado,2024-09-14
4608,110,27,2187,4,Boa relação custo-benefício,2024-11-12
4609,110,21,2187,2,Preço alto para a qualidade,2024-11-12
4610,110,15,2188,5,Superou expectativas,2025-05-19
4611,110,10,2188,2,Poderia ser melhor,2025-05-07
4612,110,21,2190,2,Preço alto para a qualidade,2024-10-28
4613,110,28,2190,2,Preço alto para a qualidade,2024-11-05
4614,110,12,2191,5,Voltarei a comprar,2025-05-08
4615,110,17,2191,1,Não recomendo,2025-05-19
4616,110,11,2191,3,Qualidade média,2025-05-21
4617,110,13,2191,4,Recomendo,2025-05-12
4618,110,11,2193,1,Produto de baixa qualidade,2024-10-31
4619,110,6,2193,3,Produto razoável,2024-10-27
4620,110,3,2194,1,Produto de baixa qualidade,2024-12-15
4621,110,25,2194,3,Aceitável,2024-12-10
4622,110,20,2195,1,Não recomendo,2025-02-03
4623,110,32,2196,1,Chegou estragado,2025-02-24
4624,110,9,2196,1,Chegou estragado,2025-02-13
4625,110,34,2196,1,Chegou estragado,2025-02-15
4626,110,19,2196,3,Produto razoável,2025-02-20
4627,110,31,2196,3,Atendeu às expectativas,2025-02-25
4628,110,13,2197,5,Superou expectativas,2025-04-21
4629,110,15,2197,4,Bom produto,2025-04-24
4630,110,6,2197,1,Produto de baixa qualidade,2025-04-26
4631,110,27,2197,4,Fresco e saboroso,2025-04-22
4632,110,5,2198,4,Fresco e saboroso,2024-08-05
4633,110,4,2198,1,Não recomendo,2024-08-01
4634,110,28,2200,2,Preço alto para a qualidade,2025-05-29
4635,110,35,2200,3,Aceitável,2025-05-19
4636,110,14,2200,5,Voltarei a comprar,2025-05-30
4637,110,17,2200,5,Voltarei a comprar,2025-05-27
4638,111,10,2201,5,Superou expectativas,2025-01-18
4639,111,15,2201,4,Bom produto,2025-01-09
4640,111,33,2201,3,Produto razoável,2025-01-07
4641,111,22,2201,2,Não muito fresco,2025-01-15
4642,111,1,2202,1,Chegou estragado,2024-10-13
4643,111,2,2202,3,Atendeu às expectativas,2024-10-12
4644,111,24,2203,5,Muito fresco,2024-10-06
4645,111,27,2203,2,Abaixo do esperado,2024-10-03
4646,111,7,2204,1,Produto de baixa qualidade,2025-05-29
4647,111,8,2204,4,Boa relação custo-benefício,2025-05-29
4648,111,17,2204,2,Abaixo do esperado,2025-05-30
4649,111,28,2205,3,Atendeu às expectativas,2024-06-08
4650,111,31,2205,4,Boa relação custo-benefício,2024-06-13
4651,111,32,2206,2,Não muito fresco,2025-01-15
4652,111,27,2206,3,Produto razoável,2025-01-13
4653,111,5,2206,5,Muito fresco,2025-01-05
4654,111,11,2207,4,Recomendo,2024-07-29
4655,111,16,2207,4,Recomendo,2024-07-30
4656,111,12,2208,2,Poderia ser melhor,2025-05-03
4657,111,8,2209,1,Chegou estragado,2025-02-06
4658,111,2,2209,5,Superou expectativas,2025-01-28
4659,111,3,2209,1,Produto de baixa qualidade,2025-02-04
4660,111,17,2209,2,Abaixo do esperado,2025-01-27
4661,111,24,2211,4,Recomendo,2024-08-18
4662,111,8,2212,5,Excelente produto,2025-05-13
4663,111,26,2213,4,Bom produto,2024-08-06
4664,111,30,2213,5,Voltarei a comprar,2024-08-08
4665,111,9,2213,5,Voltarei a comprar,2024-08-03
4666,111,27,2213,5,Voltarei a comprar,2024-08-06
4667,111,21,2214,3,Produto razoável,2024-10-07
4668,111,19,2214,3,Atendeu às expectativas,2024-10-06
4669,111,7,2214,3,Atendeu às expectativas,2024-10-08
4670,111,24,2214,3,Aceitável,2024-10-06
4671,111,7,2215,1,Produto de baixa qualidade,2024-09-20
4672,111,15,2215,1,Péssima experiência,2024-09-16
4673,111,21,2215,3,Aceitável,2024-09-18
4674,111,4,2216,3,Aceitável,2024-12-30
4675,111,9,2217,1,Produto de baixa qualidade,2024-07-30
4676,111,11,2217,2,Preço alto para a qualidade,2024-08-05
4677,111,20,2217,1,Não recomendo,2024-08-02
4678,111,34,2217,5,Superou expectativas,2024-08-02
4679,111,14,2217,4,Fresco e saboroso,2024-08-07
4680,111,4,2218,3,Atendeu às expectativas,2025-01-21
4681,111,2,2218,5,Excelente produto,2025-01-17
4682,111,33,2218,4,Bom produto,2025-01-22
4683,111,5,2219,5,Voltarei a comprar,2024-12-21
4684,111,2,2219,2,Abaixo do esperado,2024-12-14
4685,112,14,2221,2,Poderia ser melhor,2025-05-04
4686,112,10,2221,3,Qualidade média,2025-05-07
4687,112,11,2222,3,Produto razoável,2024-08-23
4688,112,29,2222,2,Abaixo do esperado,2024-08-21
4689,112,10,2222,1,Produto de baixa qualidade,2024-08-31
4690,112,9,2222,4,Bom produto,2024-09-01
4691,112,32,2223,3,Qualidade média,2024-07-19
4692,112,3,2223,4,Bom produto,2024-07-13
4693,112,34,2223,2,Abaixo do esperado,2024-07-21
4694,112,35,2224,2,Preço alto para a qualidade,2024-10-01
4695,112,13,2224,2,Abaixo do esperado,2024-10-07
4696,112,1,2225,5,Excelente produto,2024-06-26
4697,112,2,2226,5,Voltarei a comprar,2025-03-29
4698,112,1,2226,1,Chegou estragado,2025-04-08
4699,112,33,2226,2,Poderia ser melhor,2025-03-28
4700,112,19,2226,1,Chegou estragado,2025-04-01
4701,112,18,2227,5,Superou expectativas,2025-03-31
4702,112,33,2227,2,Preço alto para a qualidade,2025-04-04
4703,112,30,2227,2,Preço alto para a qualidade,2025-04-01
4704,112,24,2227,1,Produto de baixa qualidade,2025-04-08
4705,112,30,2228,5,Excelente produto,2024-08-12
4706,112,33,2228,5,Muito fresco,2024-08-19
4707,112,4,2232,2,Abaixo do esperado,2024-09-24
4708,112,33,2232,5,Voltarei a comprar,2024-09-16
4709,112,5,2232,2,Abaixo do esperado,2024-09-17
4710,112,13,2232,3,Atendeu às expectativas,2024-09-14
4711,112,18,2233,3,Produto razoável,2025-04-09
4712,112,7,2233,4,Boa relação custo-benefício,2025-04-15
4713,112,3,2233,1,Péssima experiência,2025-04-16
4714,112,26,2234,5,Superou expectativas,2024-12-25
4715,112,35,2234,4,Fresco e saboroso,2024-12-20
4716,112,8,2234,4,Recomendo,2024-12-28
4717,112,20,2235,2,Preço alto para a qualidade,2024-12-21
4718,112,34,2235,5,Excelente produto,2024-12-26
4719,112,29,2235,2,Preço alto para a qualidade,2024-12-30
4720,112,17,2235,4,Fresco e saboroso,2024-12-20
4721,112,2,2236,5,Excelente produto,2024-09-10
4722,112,19,2236,5,Superou expectativas,2024-09-09
4723,112,1,2237,3,Qualidade média,2025-03-15
4724,112,8,2237,4,Recomendo,2025-03-20
4725,112,7,2237,4,Boa relação custo-benefício,2025-03-22
4726,112,29,2238,5,Muito fresco,2024-06-12
4727,112,16,2238,1,Produto de baixa qualidade,2024-06-14
4728,112,5,2239,4,Fresco e saboroso,2024-08-11
4729,112,19,2239,2,Abaixo do esperado,2024-08-08
4730,113,20,2241,1,Chegou estragado,2024-11-30
4731,113,4,2241,2,Abaixo do esperado,2024-11-23
4732,113,11,2241,2,Não muito fresco,2024-12-02
4733,113,3,2242,5,Voltarei a comprar,2025-04-04
4734,113,10,2242,1,Não recomendo,2025-04-04
4735,113,10,2243,1,Produto de baixa qualidade,2024-08-08
4736,113,13,2244,5,Excelente produto,2024-11-19
4737,113,26,2244,5,Excelente produto,2024-11-20
4738,113,3,2245,2,Poderia ser melhor,2025-05-06
4739,113,13,2245,3,Atendeu às expectativas,2025-05-14
4740,113,34,2245,4,Recomendo,2025-05-01
4741,113,8,2247,3,Aceitável,2025-04-22
4742,113,25,2247,3,Aceitável,2025-04-26
4743,113,15,2247,3,Qualidade média,2025-04-27
4744,113,1,2247,2,Não muito fresco,2025-05-02
4745,113,8,2248,5,Excelente produto,2025-05-08
4746,113,17,2248,3,Qualidade média,2025-05-09
4747,113,1,2249,2,Preço alto para a qualidade,2024-12-09
4748,113,18,2249,5,Muito fresco,2024-12-12
4749,113,17,2250,3,Qualidade média,2024-09-19
4750,113,24,2250,3,Aceitável,2024-09-19
4751,113,7,2250,5,Superou expectativas,2024-09-19
4752,113,8,2250,4,Recomendo,2024-09-12
4753,113,34,2250,4,Boa relação custo-benefício,2024-09-19
4754,113,12,2251,5,Muito fresco,2025-02-28
4755,113,25,2251,4,Fresco e saboroso,2025-03-04
4756,113,15,2251,5,Excelente produto,2025-03-05
4757,113,11,2252,3,Produto razoável,2024-06-09
4758,113,1,2253,4,Bom produto,2024-08-31
4759,113,17,2253,3,Atendeu às expectativas,2024-08-28
4760,113,12,2253,4,Boa relação custo-benefício,2024-09-05
4761,113,16,2253,4,Fresco e saboroso,2024-09-05
4762,113,21,2253,3,Atendeu às expectativas,2024-09-06
4763,113,34,2254,3,Qualidade média,2024-06-13
4764,113,20,2254,2,Não muito fresco,2024-06-11
4765,113,24,2254,5,Muito fresco,2024-06-13
4766,113,15,2254,1,Péssima experiência,2024-06-14
